city,timestamp,temperature,season
London,2011-05-29,-2.4631273510520244,spring
London,2011-05-30,8.995179920887791,spring
London,2011-05-31,6.317685603141244,spring
London,2011-06-01,16.336351497240567,summer
London,2011-06-02,9.685666944984881,summer
London,2011-06-03,24.848451365316862,summer
London,2011-06-04,11.285243807941459,summer
London,2011-06-05,18.580069039358317,summer
London,2011-06-06,16.14977970073451,summer
London,2011-06-07,21.60122683858961,summer
London,2011-06-08,18.949640107591016,summer
London,2011-06-09,20.432982147711517,summer
London,2011-06-10,20.547924997920827,summer
London,2011-06-11,18.559802715908294,summer
London,2011-06-12,15.817704350805247,summer
London,2011-06-13,12.03850877443925,summer
London,2011-06-14,12.090262311764176,summer
London,2011-06-15,15.092246319451656,summer
London,2011-06-16,23.071670969618673,summer
London,2011-06-17,17.11069894136619,summer
London,2011-06-18,14.372925778139619,summer
London,2011-06-19,25.565160386454316,summer
London,2011-06-20,16.518480725331592,summer
London,2011-06-21,15.897310168641614,summer
London,2011-06-22,16.26200411379481,summer
London,2011-06-23,10.27448036475241,summer
London,2011-06-24,16.22400006276975,summer
London,2011-06-25,18.85928668565187,summer
London,2011-06-26,12.782652544638365,summer
London,2011-06-27,14.515600478168505,summer
London,2011-06-28,17.98523631871741,summer
London,2011-06-29,11.056535408543631,summer
London,2011-06-30,21.319025881029738,summer
London,2011-07-01,19.44176997691006,summer
London,2011-07-02,17.76383034404697,summer
London,2011-07-03,17.41974671779892,summer
London,2011-07-04,14.24478034484408,summer
London,2011-07-05,20.12756832762768,summer
London,2011-07-06,12.384086790247665,summer
London,2011-07-07,15.603151341640562,summer
London,2011-07-08,16.70330958873083,summer
London,2011-07-09,24.13147632543122,summer
London,2011-07-10,18.504673666050895,summer
London,2011-07-11,17.479104630524475,summer
London,2011-07-12,20.478745154736977,summer
London,2011-07-13,16.775359159882164,summer
London,2011-07-14,24.30081079450874,summer
London,2011-07-15,11.81126670851989,summer
London,2011-07-16,19.40896548204995,summer
London,2011-07-17,22.672754247372634,summer
London,2011-07-18,16.937815211209656,summer
London,2011-07-19,14.56748826281124,summer
London,2011-07-20,23.66962491265775,summer
London,2011-07-21,19.341431725307228,summer
London,2011-07-22,9.49055021603751,summer
London,2011-07-23,22.2012633272604,summer
London,2011-07-24,18.10175567110922,summer
London,2011-07-25,15.426689955360096,summer
London,2011-07-26,12.802291458046529,summer
London,2011-07-27,13.67970902337765,summer
London,2011-07-28,14.89894604756239,summer
London,2011-07-29,16.034893620142494,summer
London,2011-07-30,12.672246808292108,summer
London,2011-07-31,22.097097723447785,summer
London,2011-08-01,13.740178694923983,summer
London,2011-08-02,14.31713060801432,summer
London,2011-08-03,14.437774697563286,summer
London,2011-08-04,21.186467523051398,summer
London,2011-08-05,7.94714813440809,summer
London,2011-08-06,19.269749947364605,summer
London,2011-08-07,28.101987844815667,summer
London,2011-08-08,17.56208041799989,summer
London,2011-08-09,16.74799973576763,summer
London,2011-08-10,18.12054490461667,summer
London,2011-08-11,21.413262205842532,summer
London,2011-08-12,23.129802555380934,summer
London,2011-08-13,13.87959401847997,summer
London,2011-08-14,21.283319014631925,summer
London,2011-08-15,17.459736301694434,summer
London,2011-08-16,10.087582401487166,summer
London,2011-08-17,17.584268980396075,summer
London,2011-08-18,20.57287485350107,summer
London,2011-08-19,15.511972651190606,summer
London,2011-08-20,19.291097626347295,summer
London,2011-08-21,17.015838165772493,summer
London,2011-08-22,18.35371890967743,summer
London,2011-08-23,14.370024100884898,summer
London,2011-08-24,11.07850458327598,summer
London,2011-08-25,12.918369392242267,summer
London,2011-08-26,28.49148614741698,summer
London,2011-08-27,19.593460756269746,summer
London,2011-08-28,20.980939175280803,summer
London,2011-08-29,10.710144480262906,summer
London,2011-08-30,30.385671247342735,summer
London,2011-08-31,23.544845537110042,summer
London,2011-09-01,16.863571561946355,autumn
London,2011-09-02,16.676046859557456,autumn
London,2011-09-03,8.183710210639882,autumn
London,2011-09-04,10.790839013644588,autumn
London,2011-09-05,13.510230938303945,autumn
London,2011-09-06,7.693741651382418,autumn
London,2011-09-07,8.412506911144362,autumn
London,2011-09-08,4.480019021429557,autumn
London,2011-09-09,12.089815923859513,autumn
London,2011-09-10,12.553273939799073,autumn
London,2011-09-11,2.3873308566692604,autumn
London,2011-09-12,12.988658033067207,autumn
London,2011-09-13,14.154516310258492,autumn
London,2011-09-14,13.636716315712349,autumn
London,2011-09-15,13.610765647903838,autumn
London,2011-09-16,13.685071549334882,autumn
London,2011-09-17,13.582963776019739,autumn
London,2011-09-18,14.361293951124948,autumn
London,2011-09-19,6.376101271042674,autumn
London,2011-09-20,15.241456719311042,autumn
London,2011-09-21,5.45093043053038,autumn
London,2011-09-22,10.478354764877242,autumn
London,2011-09-23,10.37305728965128,autumn
London,2011-09-24,18.79342659453615,autumn
London,2011-09-25,15.192762314182987,autumn
London,2011-09-26,15.135264935811906,autumn
London,2011-09-27,9.272437688773042,autumn
London,2011-09-28,14.802314307919673,autumn
London,2011-09-29,12.702336978327816,autumn
London,2011-09-30,-0.5237948918843522,autumn
London,2011-10-01,14.10919447286956,autumn
London,2011-10-02,6.518252710859411,autumn
London,2011-10-03,23.444875135228266,autumn
London,2011-10-04,22.266268800628843,autumn
London,2011-10-05,10.968534726491596,autumn
London,2011-10-06,14.877356327102813,autumn
London,2011-10-07,16.18975652249605,autumn
London,2011-10-08,14.869017050730305,autumn
London,2011-10-09,7.862972187513324,autumn
London,2011-10-10,10.76162093543699,autumn
London,2011-10-11,6.32547705047371,autumn
London,2011-10-12,8.067117723172304,autumn
London,2011-10-13,4.074697039377556,autumn
London,2011-10-14,9.57925036557767,autumn
London,2011-10-15,13.54140007181519,autumn
London,2011-10-16,10.88179957429824,autumn
London,2011-10-17,13.993582631946332,autumn
London,2011-10-18,12.386107474763996,autumn
London,2011-10-19,12.604077904945415,autumn
London,2011-10-20,12.935502957546626,autumn
London,2011-10-21,6.653397973790369,autumn
London,2011-10-22,13.943285831753348,autumn
London,2011-10-23,10.153352713330891,autumn
London,2011-10-24,17.151219504450403,autumn
London,2011-10-25,12.725514982232106,autumn
London,2011-10-26,15.07578898545668,autumn
London,2011-10-27,7.713743468177428,autumn
London,2011-10-28,15.416761030416488,autumn
London,2011-10-29,14.180554957589287,autumn
London,2011-10-30,8.864209061930922,autumn
London,2011-10-31,13.213347680026013,autumn
London,2011-11-01,16.913722782028128,autumn
London,2011-11-02,5.926284821212742,autumn
London,2011-11-03,14.116233868082878,autumn
London,2011-11-04,8.859766241597786,autumn
London,2011-11-05,18.208427004352494,autumn
London,2011-11-06,9.745582497142358,autumn
London,2011-11-07,9.74479289420707,autumn
London,2011-11-08,10.923082741362997,autumn
London,2011-11-09,3.9758904677043843,autumn
London,2011-11-10,10.442834685458047,autumn
London,2011-11-11,8.363930232822936,autumn
London,2011-11-12,18.58135325252444,autumn
London,2011-11-13,13.137317730547739,autumn
London,2011-11-14,5.737286853635257,autumn
London,2011-11-15,6.211387652177553,autumn
London,2011-11-16,14.578556431242992,autumn
London,2011-11-17,4.693014376145482,autumn
London,2011-11-18,17.69364021259966,autumn
London,2011-11-19,11.998830614480603,autumn
London,2011-11-20,11.74317015053382,autumn
London,2011-11-21,13.879441589238935,autumn
London,2011-11-22,10.000482820392374,autumn
London,2011-11-23,8.227898585874739,autumn
London,2011-11-24,7.977899363882534,autumn
London,2011-11-25,20.71856828450927,autumn
London,2011-11-26,9.331297222421869,autumn
London,2011-11-27,15.520567079339191,autumn
London,2011-11-28,17.703588209435708,autumn
London,2011-11-29,10.440251391539269,autumn
London,2011-11-30,11.215220511369463,autumn
London,2011-12-01,20.23645954357376,winter
London,2011-12-02,6.660747910947921,winter
London,2011-12-03,-2.6009609718333646,winter
London,2011-12-04,11.108938147050523,winter
London,2011-12-05,-9.77518944905684,winter
London,2011-12-06,8.087791253973155,winter
London,2011-12-07,6.822201841738176,winter
London,2011-12-08,6.592334711700815,winter
London,2011-12-09,10.129540157429847,winter
London,2011-12-10,0.49025656307300547,winter
London,2011-12-11,-3.4742498972585723,winter
London,2011-12-12,1.2578057122128505,winter
London,2011-12-13,11.042549870073206,winter
London,2011-12-14,10.817686014312901,winter
London,2011-12-15,1.5957781408165066,winter
London,2011-12-16,14.586136609858242,winter
London,2011-12-17,0.2470930360951601,winter
London,2011-12-18,-1.4358233324959824,winter
London,2011-12-19,11.177927276494353,winter
London,2011-12-20,6.2385070044085955,winter
London,2011-12-21,-6.423100948263192,winter
London,2011-12-22,5.855578675093236,winter
London,2011-12-23,6.738885760220299,winter
London,2011-12-24,3.656018187548707,winter
London,2011-12-25,6.990384331059308,winter
London,2011-12-26,-1.2585353828688384,winter
London,2011-12-27,8.679990051888803,winter
London,2011-12-28,6.3430211215165375,winter
London,2011-12-29,3.5268126786533145,winter
London,2011-12-30,10.196191611850628,winter
London,2011-12-31,-3.911347836104686,winter
London,2012-01-01,8.483336655956387,winter
London,2012-01-02,10.827524036427544,winter
London,2012-01-03,9.097264337566267,winter
London,2012-01-04,-3.1804725988302107,winter
London,2012-01-05,-2.9545769495760457,winter
London,2012-01-06,6.176258764625377,winter
London,2012-01-07,7.50068171731184,winter
London,2012-01-08,-4.829558383008904,winter
London,2012-01-09,3.950122032630885,winter
London,2012-01-10,0.8718093520248371,winter
London,2012-01-11,8.793745339958015,winter
London,2012-01-12,-4.290375964889356,winter
London,2012-01-13,8.21050560462512,winter
London,2012-01-14,4.606032559654883,winter
London,2012-01-15,3.4571409721581268,winter
London,2012-01-16,8.638129716916861,winter
London,2012-01-17,6.328994736069084,winter
London,2012-01-18,0.03477166755384786,winter
London,2012-01-19,2.4483125113653164,winter
London,2012-01-20,11.733587966286459,winter
London,2012-01-21,5.301153730008625,winter
London,2012-01-22,6.908168459985795,winter
London,2012-01-23,12.810645038124772,winter
London,2012-01-24,8.710365583719982,winter
London,2012-01-25,5.376175295825107,winter
London,2012-01-26,3.8974337197150617,winter
London,2012-01-27,11.286576024865365,winter
London,2012-01-28,2.8740269988351876,winter
London,2012-01-29,4.378718011551664,winter
London,2012-01-30,1.424652369153398,winter
London,2012-01-31,8.10027710299698,winter
London,2012-02-01,13.768187667440989,winter
London,2012-02-02,8.145989866401404,winter
London,2012-02-03,3.658111046870694,winter
London,2012-02-04,11.39649250069765,winter
London,2012-02-05,-0.3969973338675936,winter
London,2012-02-06,-0.33472344827067624,winter
London,2012-02-07,10.226302615341996,winter
London,2012-02-08,-0.9637591915531596,winter
London,2012-02-09,-4.373272259908106,winter
London,2012-02-10,-1.4911769032236966,winter
London,2012-02-11,17.241343059091008,winter
London,2012-02-12,-2.0792964222232624,winter
London,2012-02-13,1.3524737631279944,winter
London,2012-02-14,6.008236401948781,winter
London,2012-02-15,9.553065031227593,winter
London,2012-02-16,-1.7136818015788047,winter
London,2012-02-17,-2.167938763764904,winter
London,2012-02-18,-4.6535322263081795,winter
London,2012-02-19,-0.1784521027123731,winter
London,2012-02-20,2.1107036838754984,winter
London,2012-02-21,10.248235912450928,winter
London,2012-02-22,4.863617022355124,winter
London,2012-02-23,11.198273697119092,winter
London,2012-02-24,9.298128325248943,winter
London,2012-02-25,0.5679369619237995,winter
London,2012-02-26,1.0650989670909994,winter
London,2012-02-27,0.286009376126522,winter
London,2012-02-28,1.8254130620578053,winter
London,2012-02-29,11.038990006677139,winter
London,2012-03-01,14.018468596170036,spring
London,2012-03-02,9.713759740349717,spring
London,2012-03-03,9.174846588292306,spring
London,2012-03-04,19.363037824029256,spring
London,2012-03-05,13.106173558789445,spring
London,2012-03-06,3.8092183450263497,spring
London,2012-03-07,7.688526417420346,spring
London,2012-03-08,17.131820725255228,spring
London,2012-03-09,7.795847808108197,spring
London,2012-03-10,10.540119993966032,spring
London,2012-03-11,14.10024278573907,spring
London,2012-03-12,8.229583667294898,spring
London,2012-03-13,17.455082971666425,spring
London,2012-03-14,17.79520436560785,spring
London,2012-03-15,6.397055155490563,spring
London,2012-03-16,11.307725141108316,spring
London,2012-03-17,8.269463918191711,spring
London,2012-03-18,13.881171646722752,spring
London,2012-03-19,7.729751683183739,spring
London,2012-03-20,15.675211341191645,spring
London,2012-03-21,7.224685854275514,spring
London,2012-03-22,12.868834463702852,spring
London,2012-03-23,22.381017066566233,spring
London,2012-03-24,12.407718143012632,spring
London,2012-03-25,11.987874794093893,spring
London,2012-03-26,16.22747597384041,spring
London,2012-03-27,2.702669337853605,spring
London,2012-03-28,7.6448315838482195,spring
London,2012-03-29,3.9068136081794904,spring
London,2012-03-30,13.30954667734894,spring
London,2012-03-31,9.708259175090351,spring
London,2012-04-01,5.4383229347288715,spring
London,2012-04-02,20.732924772952053,spring
London,2012-04-03,6.4731611053785745,spring
London,2012-04-04,11.720925155778705,spring
London,2012-04-05,13.179629083376257,spring
London,2012-04-06,8.3919264822618,spring
London,2012-04-07,12.91463929505532,spring
London,2012-04-08,6.854380867138793,spring
London,2012-04-09,18.411379958228952,spring
London,2012-04-10,1.1050257469550153,spring
London,2012-04-11,10.138117087307291,spring
London,2012-04-12,10.629274702120702,spring
London,2012-04-13,18.51879071522334,spring
London,2012-04-14,14.905596110075605,spring
London,2012-04-15,16.38402926710467,spring
London,2012-04-16,17.881116404846935,spring
London,2012-04-17,9.916328969174034,spring
London,2012-04-18,13.357490037114095,spring
London,2012-04-19,8.484107965776074,spring
London,2012-04-20,2.5034179009996818,spring
London,2012-04-21,19.770948427100606,spring
London,2012-04-22,12.537374330337427,spring
London,2012-04-23,5.22099785968566,spring
London,2012-04-24,9.203234267905,spring
London,2012-04-25,17.610604528310887,spring
London,2012-04-26,8.79691724471574,spring
London,2012-04-27,9.138998674001945,spring
London,2012-04-28,10.044099494423852,spring
London,2012-04-29,12.020878140015395,spring
London,2012-04-30,12.650383743208023,spring
London,2012-05-01,8.676504094963462,spring
London,2012-05-02,16.065396522557,spring
London,2012-05-03,4.698317530790406,spring
London,2012-05-04,3.410406744536343,spring
London,2012-05-05,4.503019580426643,spring
London,2012-05-06,8.10226909049462,spring
London,2012-05-07,5.601224833363632,spring
London,2012-05-08,22.09683529989435,spring
London,2012-05-09,12.04212187798874,spring
London,2012-05-10,17.97573600273003,spring
London,2012-05-11,7.4736607963849195,spring
London,2012-05-12,14.22632010258152,spring
London,2012-05-13,14.087500879290236,spring
London,2012-05-14,5.323633954977327,spring
London,2012-05-15,10.52981928448996,spring
London,2012-05-16,3.0873106451759007,spring
London,2012-05-17,11.939250670927489,spring
London,2012-05-18,3.971056073988352,spring
London,2012-05-19,19.059816831871064,spring
London,2012-05-20,9.547579530746194,spring
London,2012-05-21,10.854717755279255,spring
London,2012-05-22,1.1834493069465748,spring
London,2012-05-23,12.068053055053328,spring
London,2012-05-24,8.562251767044499,spring
London,2012-05-25,9.05963865248998,spring
London,2012-05-26,19.44377903645345,spring
London,2012-05-27,15.481626555420378,spring
London,2012-05-28,14.034753143930907,spring
London,2012-05-29,11.948920910142862,spring
London,2012-05-30,18.06006946300168,spring
London,2012-05-31,12.366807890202336,spring
London,2012-06-01,22.912181748376728,summer
London,2012-06-02,17.19290712837374,summer
London,2012-06-03,14.084949161246724,summer
London,2012-06-04,19.98666541514816,summer
London,2012-06-05,15.639458654148237,summer
London,2012-06-06,18.895182483768323,summer
London,2012-06-07,11.590766439988709,summer
London,2012-06-08,20.1878495244368,summer
London,2012-06-09,33.490400052843164,summer
London,2012-06-10,26.71430079562494,summer
London,2012-06-11,14.259073209528168,summer
London,2012-06-12,9.594365172888176,summer
London,2012-06-13,19.112691305397362,summer
London,2012-06-14,25.13297470930735,summer
London,2012-06-15,19.892969204313342,summer
London,2012-06-16,16.692376365194345,summer
London,2012-06-17,15.132591876436058,summer
London,2012-06-18,17.533070977188327,summer
London,2012-06-19,19.524040484510394,summer
London,2012-06-20,14.316182429582286,summer
London,2012-06-21,16.9122660187024,summer
London,2012-06-22,29.830763492604593,summer
London,2012-06-23,26.35918513385729,summer
London,2012-06-24,18.17436437417223,summer
London,2012-06-25,21.35761632546963,summer
London,2012-06-26,10.49927949977484,summer
London,2012-06-27,21.6009710364204,summer
London,2012-06-28,19.71928444966245,summer
London,2012-06-29,17.9348858626136,summer
London,2012-06-30,19.15985012500582,summer
London,2012-07-01,23.91808867802785,summer
London,2012-07-02,22.04609055929208,summer
London,2012-07-03,18.66997581478361,summer
London,2012-07-04,27.406550067938497,summer
London,2012-07-05,16.510423047001552,summer
London,2012-07-06,18.453340526144206,summer
London,2012-07-07,21.148350288756482,summer
London,2012-07-08,16.501233570597424,summer
London,2012-07-09,13.100325187818232,summer
London,2012-07-10,13.150178349223268,summer
London,2012-07-11,25.516925368399843,summer
London,2012-07-12,16.94789257637302,summer
London,2012-07-13,13.582825834414225,summer
London,2012-07-14,22.562615660749614,summer
London,2012-07-15,19.804466796819856,summer
London,2012-07-16,21.21849558832593,summer
London,2012-07-17,26.373108716764186,summer
London,2012-07-18,25.255555488426545,summer
London,2012-07-19,19.338995113640596,summer
London,2012-07-20,14.139013231970598,summer
London,2012-07-21,11.518627216117554,summer
London,2012-07-22,17.376818391033193,summer
London,2012-07-23,20.164867127957038,summer
London,2012-07-24,21.707328197678148,summer
London,2012-07-25,19.81845369808432,summer
London,2012-07-26,18.59046184603961,summer
London,2012-07-27,15.375216742302575,summer
London,2012-07-28,17.01965814287178,summer
London,2012-07-29,27.748048545915864,summer
London,2012-07-30,30.41310671395411,summer
London,2012-07-31,23.23237813820322,summer
London,2012-08-01,22.480039372002608,summer
London,2012-08-02,12.510432735288758,summer
London,2012-08-03,19.669964877577005,summer
London,2012-08-04,17.059836844697703,summer
London,2012-08-05,18.657280922730468,summer
London,2012-08-06,16.877905076846226,summer
London,2012-08-07,19.725238365368767,summer
London,2012-08-08,15.11010656292025,summer
London,2012-08-09,16.77183049212097,summer
London,2012-08-10,19.29753409237292,summer
London,2012-08-11,15.492653891030855,summer
London,2012-08-12,19.42798275089248,summer
London,2012-08-13,14.074411559092725,summer
London,2012-08-14,18.461847029712274,summer
London,2012-08-15,18.58915698373252,summer
London,2012-08-16,14.85228667019912,summer
London,2012-08-17,16.5348985544419,summer
London,2012-08-18,10.947153255164407,summer
London,2012-08-19,15.40932502034186,summer
London,2012-08-20,20.66603256476591,summer
London,2012-08-21,16.39798968221711,summer
London,2012-08-22,18.610433895967137,summer
London,2012-08-23,22.086880027522348,summer
London,2012-08-24,14.251325170828132,summer
London,2012-08-25,20.08390260069919,summer
London,2012-08-26,10.336171005140596,summer
London,2012-08-27,11.625655645916884,summer
London,2012-08-28,8.30051572653889,summer
London,2012-08-29,13.859628684629094,summer
London,2012-08-30,22.601713951182884,summer
London,2012-08-31,27.91835361445461,summer
London,2012-09-01,13.836608926290257,autumn
London,2012-09-02,9.102222576488442,autumn
London,2012-09-03,11.94924852447951,autumn
London,2012-09-04,11.386444933324157,autumn
London,2012-09-05,12.8145867136317,autumn
London,2012-09-06,9.577258716401492,autumn
London,2012-09-07,7.931039488003217,autumn
London,2012-09-08,21.343563033296032,autumn
London,2012-09-09,6.029409257160217,autumn
London,2012-09-10,12.146564087134472,autumn
London,2012-09-11,11.107586648907292,autumn
London,2012-09-12,13.12567731160747,autumn
London,2012-09-13,-3.9387018782800194,autumn
London,2012-09-14,11.840605629469273,autumn
London,2012-09-15,9.350941881903575,autumn
London,2012-09-16,12.015742902186014,autumn
London,2012-09-17,10.583970351462796,autumn
London,2012-09-18,10.8966324823758,autumn
London,2012-09-19,13.934514092373119,autumn
London,2012-09-20,18.56495300685881,autumn
London,2012-09-21,8.898699920088836,autumn
London,2012-09-22,8.287215996421619,autumn
London,2012-09-23,11.664257007563913,autumn
London,2012-09-24,2.944278112463235,autumn
London,2012-09-25,14.827868938560625,autumn
London,2012-09-26,17.31179717938055,autumn
London,2012-09-27,12.946254443585907,autumn
London,2012-09-28,7.572996503206044,autumn
London,2012-09-29,5.369579602138932,autumn
London,2012-09-30,8.216272648268045,autumn
London,2012-10-01,10.194644238350259,autumn
London,2012-10-02,11.899054128539289,autumn
London,2012-10-03,8.208251010160284,autumn
London,2012-10-04,10.813130999560157,autumn
London,2012-10-05,9.096852341073237,autumn
London,2012-10-06,11.142302861516958,autumn
London,2012-10-07,-2.375107142665644,autumn
London,2012-10-08,10.981904726216431,autumn
London,2012-10-09,4.976286518034168,autumn
London,2012-10-10,12.15868778479313,autumn
London,2012-10-11,13.318565706005169,autumn
London,2012-10-12,19.503667901897128,autumn
London,2012-10-13,13.46541554560364,autumn
London,2012-10-14,7.642209681676364,autumn
London,2012-10-15,10.682349895040453,autumn
London,2012-10-16,15.37012895007518,autumn
London,2012-10-17,22.48201829909796,autumn
London,2012-10-18,6.032931656805012,autumn
London,2012-10-19,8.294933181184815,autumn
London,2012-10-20,10.371020507606675,autumn
London,2012-10-21,7.1890493459871845,autumn
London,2012-10-22,14.789754751748012,autumn
London,2012-10-23,12.929034786234173,autumn
London,2012-10-24,3.766576650108785,autumn
London,2012-10-25,15.38395053545851,autumn
London,2012-10-26,11.628824278021694,autumn
London,2012-10-27,7.137123655307905,autumn
London,2012-10-28,8.423022880849077,autumn
London,2012-10-29,11.034550841449713,autumn
London,2012-10-30,5.226258544052679,autumn
London,2012-10-31,9.285108601417628,autumn
London,2012-11-01,16.108574423356654,autumn
London,2012-11-02,15.963619832834393,autumn
London,2012-11-03,11.64425149219069,autumn
London,2012-11-04,9.846516826451227,autumn
London,2012-11-05,19.257913620147217,autumn
London,2012-11-06,18.8781229042149,autumn
London,2012-11-07,4.089104918572934,autumn
London,2012-11-08,4.217933282863832,autumn
London,2012-11-09,16.650777333313826,autumn
London,2012-11-10,5.455679325161643,autumn
London,2012-11-11,7.734487547420452,autumn
London,2012-11-12,20.051589534531896,autumn
London,2012-11-13,9.133152242245465,autumn
London,2012-11-14,14.367487012235488,autumn
London,2012-11-15,18.36001715454924,autumn
London,2012-11-16,22.21085405660139,autumn
London,2012-11-17,12.991562421879246,autumn
London,2012-11-18,11.911342958640098,autumn
London,2012-11-19,7.94543642345555,autumn
London,2012-11-20,8.125827953975765,autumn
London,2012-11-21,19.4875551820116,autumn
London,2012-11-22,17.72085332670157,autumn
London,2012-11-23,14.70030783203158,autumn
London,2012-11-24,19.220211838015718,autumn
London,2012-11-25,11.37249290373389,autumn
London,2012-11-26,14.686703079317743,autumn
London,2012-11-27,6.214591944222459,autumn
London,2012-11-28,5.418514707223154,autumn
London,2012-11-29,13.331740209457267,autumn
London,2012-11-30,16.862233565911122,autumn
London,2012-12-01,-3.0116611218487765,winter
London,2012-12-02,1.5170832913595422,winter
London,2012-12-03,8.641895000187315,winter
London,2012-12-04,6.805652812569593,winter
London,2012-12-05,10.961867738201379,winter
London,2012-12-06,-1.1932475190870562,winter
London,2012-12-07,0.1404838424574545,winter
London,2012-12-08,5.661826886546902,winter
London,2012-12-09,-2.628609589862031,winter
London,2012-12-10,5.084782547254901,winter
London,2012-12-11,-5.711441529417947,winter
London,2012-12-12,0.2651993129394009,winter
London,2012-12-13,-1.3124272684381877,winter
London,2012-12-14,5.544449789704017,winter
London,2012-12-15,-1.15377976726592,winter
London,2012-12-16,1.4669486076970983,winter
London,2012-12-17,3.497722293609587,winter
London,2012-12-18,-4.7320284239851995,winter
London,2012-12-19,6.9478052154425685,winter
London,2012-12-20,15.84269933035815,winter
London,2012-12-21,0.08768463297910978,winter
London,2012-12-22,2.938243066359351,winter
London,2012-12-23,9.685922223193739,winter
London,2012-12-24,3.4409860381945183,winter
London,2012-12-25,9.466896303694199,winter
London,2012-12-26,2.2144521458125244,winter
London,2012-12-27,12.074504822682599,winter
London,2012-12-28,1.1213436521135183,winter
London,2012-12-29,8.690491948713923,winter
London,2012-12-30,8.949586133506353,winter
London,2012-12-31,11.804936343955767,winter
London,2013-01-01,7.425943323044296,winter
London,2013-01-02,1.4762138158643219,winter
London,2013-01-03,-11.537650082417317,winter
London,2013-01-04,2.675743106999518,winter
London,2013-01-05,8.274794987205324,winter
London,2013-01-06,-2.7751581681715356,winter
London,2013-01-07,1.670614868778475,winter
London,2013-01-08,14.403195133403315,winter
London,2013-01-09,0.8169035456360141,winter
London,2013-01-10,8.988037979726714,winter
London,2013-01-11,1.3053747755582545,winter
London,2013-01-12,7.650576504728215,winter
London,2013-01-13,8.722859663399122,winter
London,2013-01-14,7.178289353589393,winter
London,2013-01-15,3.40579819448481,winter
London,2013-01-16,-2.6974486192647418,winter
London,2013-01-17,12.383701503245954,winter
London,2013-01-18,6.3954669797736425,winter
London,2013-01-19,4.736381370909539,winter
London,2013-01-20,8.059138073376756,winter
London,2013-01-21,0.14001726457409713,winter
London,2013-01-22,6.675398517543333,winter
London,2013-01-23,3.6177183680350398,winter
London,2013-01-24,14.63227358875574,winter
London,2013-01-25,6.139655481958727,winter
London,2013-01-26,-1.9474579051688268,winter
London,2013-01-27,10.767131261833168,winter
London,2013-01-28,12.307333874869624,winter
London,2013-01-29,5.40805517210306,winter
London,2013-01-30,0.2510768329509827,winter
London,2013-01-31,6.531547010112224,winter
London,2013-02-01,9.776698849332334,winter
London,2013-02-02,0.8692765605300884,winter
London,2013-02-03,-3.3640498257474203,winter
London,2013-02-04,5.067511409408991,winter
London,2013-02-05,7.558292174537496,winter
London,2013-02-06,3.699568615368583,winter
London,2013-02-07,0.5611970689886658,winter
London,2013-02-08,4.100620355232276,winter
London,2013-02-09,7.229680617117619,winter
London,2013-02-10,1.848573580027511,winter
London,2013-02-11,-1.9719813998347757,winter
London,2013-02-12,5.218777698586268,winter
London,2013-02-13,0.002825905351721003,winter
London,2013-02-14,-3.129152675207676,winter
London,2013-02-15,5.876563545859586,winter
London,2013-02-16,-6.415401679173021,winter
London,2013-02-17,2.94828289014336,winter
London,2013-02-18,6.206075247456449,winter
London,2013-02-19,13.233795932960579,winter
London,2013-02-20,13.122549527220636,winter
London,2013-02-21,7.129341831718134,winter
London,2013-02-22,12.124001179354092,winter
London,2013-02-23,2.856004820644677,winter
London,2013-02-24,10.391323896300301,winter
London,2013-02-25,6.341172762664821,winter
London,2013-02-26,1.224953912944552,winter
London,2013-02-27,5.321062025890659,winter
London,2013-02-28,9.216639549750866,winter
London,2013-03-01,20.176287189406697,spring
London,2013-03-02,14.991150137070907,spring
London,2013-03-03,11.92211567461807,spring
London,2013-03-04,19.16947928089101,spring
London,2013-03-05,4.321935273852858,spring
London,2013-03-06,11.237361972191952,spring
London,2013-03-07,9.20655214516613,spring
London,2013-03-08,12.310579825344947,spring
London,2013-03-09,13.140486252788182,spring
London,2013-03-10,14.186592885352281,spring
London,2013-03-11,11.978914263645489,spring
London,2013-03-12,15.339352985606665,spring
London,2013-03-13,12.16683887600186,spring
London,2013-03-14,11.10611039855834,spring
London,2013-03-15,10.565410807473496,spring
London,2013-03-16,10.869683069154817,spring
London,2013-03-17,10.123847732042124,spring
London,2013-03-18,13.660115850041622,spring
London,2013-03-19,7.00513059826291,spring
London,2013-03-20,12.830961017626311,spring
London,2013-03-21,0.45279854268773256,spring
London,2013-03-22,12.621153867379935,spring
London,2013-03-23,8.12610504541978,spring
London,2013-03-24,14.201796194897858,spring
London,2013-03-25,13.062633266686122,spring
London,2013-03-26,8.078722742170044,spring
London,2013-03-27,5.736012327499068,spring
London,2013-03-28,10.518786363502299,spring
London,2013-03-29,26.670958655107313,spring
London,2013-03-30,6.833775319574971,spring
London,2013-03-31,5.261979981488643,spring
London,2013-04-01,17.984019387174577,spring
London,2013-04-02,8.482733012785319,spring
London,2013-04-03,10.68550816833277,spring
London,2013-04-04,10.40851477690851,spring
London,2013-04-05,11.661540929717308,spring
London,2013-04-06,17.41910686906848,spring
London,2013-04-07,12.791666400892154,spring
London,2013-04-08,15.192394788874596,spring
London,2013-04-09,12.409306485725503,spring
London,2013-04-10,16.392800349404652,spring
London,2013-04-11,6.0576368985259865,spring
